691, 0.5000, 0.5000, 210.8
692, 0.5000, 0.5000, 211.1
693, 0.5000, 0.5000, 211.4
694, 0.5000, 0.5000, 211.7
695, 0.5000, 0.5000, 212.0
696, 0.5000, 0.5000, 212.3
697, 0.5000, 0.5000, 212.6
698, 0.5000, 0.5000, 212.9
699, 0.5000, 0.5000, 213.2
700, 0.5000, 0.5000, 213.5
701, 0.5000, 0.5000, 213.8
702, 0.5000, 0.5000, 214.1
703, 0.5000, 0.5000, 214.4
704, 0.5000, 0.5000, 214.7
705, 0.5000, 0.5000, 215.0
706, 0.5000, 0.5000, 215.3
707, 0.5000, 0.5000, 215.5
708, 0.5000, 0.5000, 215.8
709, 0.5000, 0.5000, 216.1
710, 0.5000, 0.5000, 216.4
711, 0.5000, 0.5000, 216.7
712, 0.5000, 0.5000, 217.0
713, 0.5000, 0.5000, 217.3
714, 0.5000, 0.5000, 217.6
715, 0.5000, 0.5000, 217.9
716, 0.5000, 0.5000, 218.2
717, 0.5000, 0.5000, 218.5
718, 0.5000, 0.5000, 218.8
719, 0.5000, 0.5000, 219.1
720, 0.5000, 0.5000, 219.4
721, 0.5000, 0.5000, 219.7
722, 0.5000, 0.5000, 220.0
723, 0.5000, 0.5000, 220.3
724, 0.5000, 0.5000, 220.6
725, 0.5000, 0.5000, 220.8
726, 0.5000, 0.5000, 221.1
727, 0.5000, 0.5000, 221.4
728, 0.5000, 0.5000, 221.7
729, 0.5000, 0.5000, 222.0
730, 0.5000, 0.5000, 222.3
731, 0.5000, 0.5000, 222.6
732, 0.5000, 0.5000, 222.9
733, 0.5000, 0.5000, 223.2
734, 0.5000, 0.5000, 223.5
735, 0.5000, 0.5000, 223.8
736, 0.5000, 0.5000, 224.1
737, 0.5000, 0.5000, 224.4
738, 0.5000, 0.5000, 224.7
739, 0.5000, 0.5000, 225.0
740, 0.5000, 0.5000, 225.3
741, 0.5000, 0.5000, 225.6
742, 0.5000, 0.5000, 225.9
743, 0.5000, 0.5000, 226.1
744, 0.5000, 0.5000, 226.4
745, 0.5000, 0.5000, 226.7
746, 0.5000, 0.5000, 227.0
747, 0.5000, 0.5000, 227.3
748, 0.5000, 0.5000, 227.6
749, 0.5000, 0.5000, 227.9
750, 0.5000, 0.5000, 228.2
751, 0.5000, 0.5000, 228.5
752, 0.5000, 0.5000, 228.8
753, 0.5000, 0.5000, 229.1
754, 0.5000, 0.5000, 229.4
755, 0.5000, 0.5000, 229.7
756, 0.5000, 0.5000, 230.0
757, 0.5000, 0.5000, 230.3
758, 0.5000, 0.5000, 230.6
759, 0.5000, 0.5000, 230.9
760, 0.5000, 0.5000, 231.2
761, 0.5000, 0.5000, 231.4
762, 0.5000, 0.5000, 231.7
763, 0.5000, 0.5000, 232.0
764, 0.5000, 0.5000, 232.3
765, 0.5000, 0.5000, 232.6
766, 0.5000, 0.5000, 232.9
767, 0.5000, 0.5000, 233.2
768, 0.5000, 0.5000, 233.5
769, 0.5000, 0.5000, 233.8
770, 0.5000, 0.5000, 234.1
771, 0.5000, 0.5000, 234.4
772, 0.5000, 0.5000, 234.7
773, 0.5000, 0.5000, 235.0
774, 0.5000, 0.5000, 235.3
775, 0.5000, 0.5000, 235.6
776, 0.5000, 0.5000, 235.9
777, 0.5000, 0.5000, 236.2
778, 0.5000, 0.5000, 236.4
779, 0.5000, 0.5000, 236.7
780, 0.5000, 0.5000, 237.0
781, 0.5000, 0.5000, 237.3
782, 0.5000, 0.5000, 237.6
783, 0.5000, 0.5000, 237.9
784, 0.5000, 0.5000, 238.2
785, 0.5000, 0.5000, 238.5
